RunAdaptation;EmergencyVehiclePriorization;FloodingPriorization;WeatherPriorization;MinimumTime;MaximumTime;CurrentTemperature;MaxTemperature;MinTemperature;EmrgVhcAdaptationInterval;personPerCarFactor;trafficImbalanceFactor;trafficImbalanceFrequency;MaximumVehicleSpeed;floodedVehicleSpeed;floodedLanes;WeightedTimeLoss;WeightedDuration;WeightedWaitingTime;averageCO2Emission;averageFuelUse;averageFloodedTimeLoss;averageEmrgVehicleWaitingTime;averageEmrgVehicleTimeLoss;averageEmrgVehicleDuration;averageFloodedWaitingTime;averageFloodedTimeLoss;averageEmrgVehicleWaitingTime;averageEmrgVehicleTimeLoss;averageEmrgVehicleDuration;averageVehicleWaitingTime;averageVehicleTimeLoss;averageVehicleDuration;averagePersonWaitingTime;averagePersonTimeLoss;averagePersonDuration;timeLossMap;waitingTimeMap;floodedWaitingTimeMap;totalWaitingTime;totalFloodedWaitingTime;floodedTimeLossMap;totalTimeLoss;totalFloodedTimeLoss;EmrgVehicleCount;vehiclesCount;personsCount;VehiclesPerSecondInbalance;WeatherVariance;WeatherVariationFactor
0;0;0;0;15;45;10;30;10;1000;1.54;0;20;16.67;4.17;[];34.573355517389466;80.59918419922714;14.683340489480464;118539.1015371353;38422.821251171394;0.0;29.97222222222222;39.574166666666656;53.02777777777778;0.0;0.0;29.97222222222222;39.574166666666656;53.02777777777778;21.78184713375796;31.326299363057377;44.95923566878981;0.0;41.28992753623188;154.32081686429513;{'-E1_0': None, '-E1_1': '445.10', '-E1_2': '421.03', '-E2_0': None, '-E2_1': '304.86', '-E2_2': '562.87', '-E3_0': None, '-E3_1': '432.83', '-E3_2': '411.10', '-E4_0': None, '-E4_1': '311.77', '-E4_2': '488.74', 'E1_0': None, 'E1_1': '9858.57', 'E1_2': '15641.69', 'E2_0': None, 'E2_1': '9132.13', 'E2_2': '13788.93', 'E3_0': None, 'E3_1': '8876.43', 'E3_2': '12708.25', 'E4_0': None, 'E4_1': '8788.96', 'E4_2': '14239.69'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '6785.00', 'E1_2': '12186.00', 'E2_0': None, 'E2_1': '6034.00', 'E2_2': '10883.00', 'E3_0': None, 'E3_1': '5997.00', 'E3_2': '9610.00', 'E4_0': None, 'E4_1': '5599.00', 'E4_2': '11138.00'};{};68232.0;0;{};96412.95;0;36;3140;1518;0.0;100.0;1.0
1;0;0;1;15;45;10;30;10;1000;1.54;0;20;16.67;4.17;[];33.289156290253274;79.32224130528124;14.691498497209103;118342.24112690908;38359.578139891986;0.0;21.75;31.353888888888896;44.833333333333336;0.0;0.0;21.75;31.353888888888896;44.833333333333336;21.793949044585986;31.41330573248399;45.05700636942675;0.0;37.1693741765481;150.20026350461134;{'-E1_0': None, '-E1_1': '416.19', '-E1_2': '458.86', '-E2_0': None, '-E2_1': '257.41', '-E2_2': '584.86', '-E3_0': None, '-E3_1': '392.04', '-E3_2': '433.23', '-E4_0': None, '-E4_1': '259.47', '-E4_2': '521.05', 'E1_0': None, 'E1_1': '11229.52', 'E1_2': '12748.68', 'E2_0': None, 'E2_1': '10476.53', 'E2_2': '12176.13', 'E3_0': None, 'E3_1': '10040.44', 'E3_2': '12638.13', 'E4_0': None, 'E4_1': '10772.31', 'E4_2': '13153.50'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '8130.00', 'E1_2': '9465.00', 'E2_0': None, 'E2_1': '7345.00', 'E2_2': '9281.00', 'E3_0': None, 'E3_1': '7138.00', 'E3_2': '9444.00', 'E4_0': None, 'E4_1': '7455.00', 'E4_2': '10009.00'};{};68267.0;0;{};96558.35;0;36;3140;1518;0.0;100.0;1.0
0;0;0;0;15;45;20;30;10;10;1.54;0;20;16.67;4.17;[];34.573355517389466;80.59918419922714;14.683340489480464;118539.1015371353;38422.821251171394;0.0;29.97222222222222;39.574166666666656;53.02777777777778;0.0;0.0;29.97222222222222;39.574166666666656;53.02777777777778;21.78184713375796;31.326299363057377;44.95923566878981;0.0;41.28992753623188;154.32081686429513;{'-E1_0': None, '-E1_1': '445.10', '-E1_2': '421.03', '-E2_0': None, '-E2_1': '304.86', '-E2_2': '562.87', '-E3_0': None, '-E3_1': '432.83', '-E3_2': '411.10', '-E4_0': None, '-E4_1': '311.77', '-E4_2': '488.74', 'E1_0': None, 'E1_1': '9858.57', 'E1_2': '15641.69', 'E2_0': None, 'E2_1': '9132.13', 'E2_2': '13788.93', 'E3_0': None, 'E3_1': '8876.43', 'E3_2': '12708.25', 'E4_0': None, 'E4_1': '8788.96', 'E4_2': '14239.69'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '6785.00', 'E1_2': '12186.00', 'E2_0': None, 'E2_1': '6034.00', 'E2_2': '10883.00', 'E3_0': None, 'E3_1': '5997.00', 'E3_2': '9610.00', 'E4_0': None, 'E4_1': '5599.00', 'E4_2': '11138.00'};{};68232.0;0;{};96412.95;0;36;3140;1518;0.0;0.0;0.0
1;1;0;0;15;45;20;30;10;10;1.54;0;20;16.67;4.17;[];35.39904250751391;81.4237870330614;15.100472305710605;119604.4075424385;38768.71893415476;0.0;22.47222222222222;32.043055555555554;45.52777777777778;0.0;0.0;22.47222222222222;32.043055555555554;45.52777777777778;22.40063694267516;32.071856687898034;45.7031847133758;0.0;42.28136363636362;155.31225296442688;{'-E1_0': None, '-E1_1': '466.80', '-E1_2': '404.20', '-E2_0': None, '-E2_1': '322.92', '-E2_2': '535.62', '-E3_0': None, '-E3_1': '425.17', '-E3_2': '428.51', '-E4_0': None, '-E4_1': '291.51', '-E4_2': '492.78', 'E1_0': None, 'E1_1': '9231.82', 'E1_2': '15571.88', 'E2_0': None, 'E2_1': '8910.18', 'E2_2': '14414.69', 'E3_0': None, 'E3_1': '9040.35', 'E3_2': '13665.67', 'E4_0': None, 'E4_1': '9155.57', 'E4_2': '15464.75'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '6205.00', 'E1_2': '12017.00', 'E2_0': None, 'E2_1': '5872.00', 'E2_2': '11419.00', 'E3_0': None, 'E3_1': '6105.00', 'E3_2': '10481.00', 'E4_0': None, 'E4_1': '6008.00', 'E4_2': '12109.00'};{};70216.0;0;{};98822.42;0;36;3140;1518;0.0;0.0;0.0
1;2;0;0;15;45;20;30;10;10;1.54;0;20;16.67;4.17;[];35.39904250751391;81.4237870330614;15.100472305710605;119604.4075424385;38768.71893415476;0.0;22.47222222222222;32.043055555555554;45.52777777777778;0.0;0.0;22.47222222222222;32.043055555555554;45.52777777777778;22.40063694267516;32.071856687898034;45.7031847133758;0.0;42.28136363636362;155.31225296442688;{'-E1_0': None, '-E1_1': '466.80', '-E1_2': '404.20', '-E2_0': None, '-E2_1': '322.92', '-E2_2': '535.62', '-E3_0': None, '-E3_1': '425.17', '-E3_2': '428.51', '-E4_0': None, '-E4_1': '291.51', '-E4_2': '492.78', 'E1_0': None, 'E1_1': '9231.82', 'E1_2': '15571.88', 'E2_0': None, 'E2_1': '8910.18', 'E2_2': '14414.69', 'E3_0': None, 'E3_1': '9040.35', 'E3_2': '13665.67', 'E4_0': None, 'E4_1': '9155.57', 'E4_2': '15464.75'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '6205.00', 'E1_2': '12017.00', 'E2_0': None, 'E2_1': '5872.00', 'E2_2': '11419.00', 'E3_0': None, 'E3_1': '6105.00', 'E3_2': '10481.00', 'E4_0': None, 'E4_1': '6008.00', 'E4_2': '12109.00'};{};70216.0;0;{};98822.42;0;36;3140;1518;0.0;0.0;0.0
1;3;0;0;15;45;20;30;10;10;1.54;0;20;16.67;4.17;[];35.39904250751391;81.4237870330614;15.100472305710605;119604.4075424385;38768.71893415476;0.0;22.47222222222222;32.043055555555554;45.52777777777778;0.0;0.0;22.47222222222222;32.043055555555554;45.52777777777778;22.40063694267516;32.071856687898034;45.7031847133758;0.0;42.28136363636362;155.31225296442688;{'-E1_0': None, '-E1_1': '466.80', '-E1_2': '404.20', '-E2_0': None, '-E2_1': '322.92', '-E2_2': '535.62', '-E3_0': None, '-E3_1': '425.17', '-E3_2': '428.51', '-E4_0': None, '-E4_1': '291.51', '-E4_2': '492.78', 'E1_0': None, 'E1_1': '9231.82', 'E1_2': '15571.88', 'E2_0': None, 'E2_1': '8910.18', 'E2_2': '14414.69', 'E3_0': None, 'E3_1': '9040.35', 'E3_2': '13665.67', 'E4_0': None, 'E4_1': '9155.57', 'E4_2': '15464.75'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '6205.00', 'E1_2': '12017.00', 'E2_0': None, 'E2_1': '5872.00', 'E2_2': '11419.00', 'E3_0': None, 'E3_1': '6105.00', 'E3_2': '10481.00', 'E4_0': None, 'E4_1': '6008.00', 'E4_2': '12109.00'};{};70216.0;0;{};98822.42;0;36;3140;1518;0.0;0.0;0.0
1;5;0;0;15;45;20;30;10;10;1.54;0;20;16.67;4.17;[];35.39904250751391;81.4237870330614;15.100472305710605;119604.4075424385;38768.71893415476;0.0;22.47222222222222;32.043055555555554;45.52777777777778;0.0;0.0;22.47222222222222;32.043055555555554;45.52777777777778;22.40063694267516;32.071856687898034;45.7031847133758;0.0;42.28136363636362;155.31225296442688;{'-E1_0': None, '-E1_1': '466.80', '-E1_2': '404.20', '-E2_0': None, '-E2_1': '322.92', '-E2_2': '535.62', '-E3_0': None, '-E3_1': '425.17', '-E3_2': '428.51', '-E4_0': None, '-E4_1': '291.51', '-E4_2': '492.78', 'E1_0': None, 'E1_1': '9231.82', 'E1_2': '15571.88', 'E2_0': None, 'E2_1': '8910.18', 'E2_2': '14414.69', 'E3_0': None, 'E3_1': '9040.35', 'E3_2': '13665.67', 'E4_0': None, 'E4_1': '9155.57', 'E4_2': '15464.75'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '6205.00', 'E1_2': '12017.00', 'E2_0': None, 'E2_1': '5872.00', 'E2_2': '11419.00', 'E3_0': None, 'E3_1': '6105.00', 'E3_2': '10481.00', 'E4_0': None, 'E4_1': '6008.00', 'E4_2': '12109.00'};{};70216.0;0;{};98822.42;0;36;3140;1518;0.0;0.0;0.0
0;0;0;0;15;45;20;30;10;10;1.54;0;20;16.67;4.17;['E1_2', 'E1_1', 'E3_2'];36.37043366251612;86.28424216401889;16.35895234006011;121734.18559375216;39458.66562686969;33.507847633136095;32.611111111111114;42.72222222222222;64.52777777777777;26.361686390532544;33.507847633136095;32.611111111111114;42.72222222222222;64.52777777777777;24.26751592356688;33.940563694267546;53.341082802547774;0.0;41.39664690382081;154.42753623188406;{'-E1_0': None, '-E1_1': '448.95', '-E1_2': '398.54', '-E2_0': None, '-E2_1': '341.12', '-E2_2': '518.05', '-E3_0': None, '-E3_1': '427.25', '-E3_2': '404.10', '-E4_0': None, '-E4_1': '359.50', '-E4_2': '431.38', 'E1_0': None, 'E1_1': '10808.84', 'E1_2': '19163.33', 'E2_0': None, 'E2_1': '9214.06', 'E2_2': '13695.93', 'E3_0': None, 'E3_1': '9810.52', 'E3_2': '15330.44', 'E4_0': None, 'E4_1': '8853.81', 'E4_2': '14207.70'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '8226.00', 'E1_2': '15399.00', 'E2_0': None, 'E2_1': '6119.00', 'E2_2': '10782.00', 'E3_0': None, 'E3_1': '6798.00', 'E3_2': '12016.00', 'E4_0': None, 'E4_1': '5648.00', 'E4_2': '11097.00'};{'E1_1': '8226.00', 'E1_2': '15399.00', 'E3_2': '12016.00'};76085.0;35641.0;{'E1_1': '10808.84', 'E1_2': '19163.33', 'E3_2': '15330.44'};104413.52;45302.61;36;3140;1518;0.0;0.0;0.0
1;0;1;0;15;45;20;30;10;10;1.54;0;20;16.67;4.17;['E1_2', 'E1_1', 'E3_2'];36.096975096608006;85.99849720910262;15.750966079862602;120516.67173362948;39064.253417495245;29.300674486803523;29.72222222222222;39.27416666666667;61.0;22.48973607038123;29.300674486803523;29.72222222222222;39.27416666666667;61.0;23.3656050955414;33.07662420382169;52.45891719745223;0.0;42.344604743083;155.37549407114625;{'-E1_0': None, '-E1_1': '437.34', '-E1_2': '405.34', '-E2_0': None, '-E2_1': '321.16', '-E2_2': '554.06', '-E3_0': None, '-E3_1': '459.55', '-E3_2': '379.02', '-E4_0': None, '-E4_1': '345.63', '-E4_2': '458.33', 'E1_0': None, 'E1_1': '9951.56', 'E1_2': '15469.78', 'E2_0': None, 'E2_1': '8310.00', 'E2_2': '15197.07', 'E3_0': None, 'E3_1': '9080.54', 'E3_2': '14544.78', 'E4_0': None, 'E4_1': '9757.13', 'E4_2': '15982.41'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '7444.00', 'E1_2': '11890.00', 'E2_0': None, 'E2_1': '5236.00', 'E2_2': '12102.00', 'E3_0': None, 'E3_1': '6057.00', 'E3_2': '11342.00', 'E4_0': None, 'E4_1': '6562.00', 'E4_2': '12621.00'};{'E1_1': '7444.00', 'E1_2': '11890.00', 'E3_2': '11342.00'};73254.0;30676.0;{'E1_1': '9951.56', 'E1_2': '15469.78', 'E3_2': '14544.78'};101653.7;39966.12;36;3140;1518;0.0;0.0;0.0
1;0;2;0;15;45;20;30;10;10;1.54;0;20;16.67;4.17;['E1_2', 'E1_1', 'E3_2'];36.99155216831262;86.86904250751395;16.139544869042506;121436.33266119732;39362.48653768914;29.184329896907215;28.0;37.42611111111111;59.111111111111114;22.33357879234168;29.184329896907215;28.0;37.42611111111111;59.111111111111114;23.94203821656051;33.76386624203829;53.11050955414013;0.0;43.668056653491426;156.6989459815547;{'-E1_0': None, '-E1_1': '469.98', '-E1_2': '374.31', '-E2_0': None, '-E2_1': '352.41', '-E2_2': '529.95', '-E3_0': None, '-E3_1': '470.11', '-E3_2': '365.84', '-E4_0': None, '-E4_1': '350.90', '-E4_2': '451.40', 'E1_0': None, 'E1_1': '8896.71', 'E1_2': '15588.92', 'E2_0': None, 'E2_1': '8209.32', 'E2_2': '16638.09', 'E3_0': None, 'E3_1': '8809.31', 'E3_2': '15146.69', 'E4_0': None, 'E4_1': '9845.42', 'E4_2': '17379.57'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '6343.00', 'E1_2': '12146.00', 'E2_0': None, 'E2_1': '5129.00', 'E2_2': '13385.00', 'E3_0': None, 'E3_1': '5756.00', 'E3_2': '11840.00', 'E4_0': None, 'E4_1': '6601.00', 'E4_2': '13881.00'};{'E1_1': '6343.00', 'E1_2': '12146.00', 'E3_2': '11840.00'};75081.0;30329.0;{'E1_1': '8896.71', 'E1_2': '15588.92', 'E3_2': '15146.69'};103878.93;39632.32;36;3140;1518;0.0;0.0;0.0
1;0;3;0;15;45;20;30;10;10;1.54;0;20;16.67;4.17;['E1_2', 'E1_1', 'E3_2'];37.64305495920993;87.52898239587806;16.978746243022755;123584.35337771925;40058.601051355756;31.28498886414254;32.138888888888886;42.21472222222222;63.888888888888886;24.265033407572382;31.28498886414254;32.138888888888886;42.21472222222222;63.888888888888886;25.186942675159237;35.153898089171925;54.513057324840766;0.0;42.79190382081685;155.8227931488801;{'-E1_0': None, '-E1_1': '459.01', '-E1_2': '392.55', '-E2_0': None, '-E2_1': '333.25', '-E2_2': '551.37', '-E3_0': None, '-E3_1': '463.18', '-E3_2': '382.98', '-E4_0': None, '-E4_1': '364.33', '-E4_2': '457.19', 'E1_0': None, 'E1_1': '10062.83', 'E1_2': '17294.29', 'E2_0': None, 'E2_1': '9156.48', 'E2_2': '17252.39', 'E3_0': None, 'E3_1': '8608.33', 'E3_2': '14783.76', 'E4_0': None, 'E4_1': '9855.60', 'E4_2': '17752.56'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '7511.00', 'E1_2': '13681.00', 'E2_0': None, 'E2_1': '6020.00', 'E2_2': '13973.00', 'E3_0': None, 'E3_1': '5561.00', 'E3_2': '11493.00', 'E4_0': None, 'E4_1': '6590.00', 'E4_2': '14133.00'};{'E1_1': '7511.00', 'E1_2': '13681.00', 'E3_2': '11493.00'};78962.0;32685.0;{'E1_1': '10062.83', 'E1_2': '17294.29', 'E3_2': '14783.76'};108170.1;42140.880000000005;36;3140;1518;0.0;0.0;0.0
0;0;0;0;15;45;10;30;10;10;1.54;0;20;16.67;4.17;[];34.573355517389466;80.59918419922714;14.683340489480464;118539.1015371353;38422.821251171394;0.0;29.97222222222222;39.574166666666656;53.02777777777778;0.0;0.0;29.97222222222222;39.574166666666656;53.02777777777778;21.78184713375796;31.326299363057377;44.95923566878981;0.0;41.28992753623188;154.32081686429513;{'-E1_0': None, '-E1_1': '445.10', '-E1_2': '421.03', '-E2_0': None, '-E2_1': '304.86', '-E2_2': '562.87', '-E3_0': None, '-E3_1': '432.83', '-E3_2': '411.10', '-E4_0': None, '-E4_1': '311.77', '-E4_2': '488.74', 'E1_0': None, 'E1_1': '9858.57', 'E1_2': '15641.69', 'E2_0': None, 'E2_1': '9132.13', 'E2_2': '13788.93', 'E3_0': None, 'E3_1': '8876.43', 'E3_2': '12708.25', 'E4_0': None, 'E4_1': '8788.96', 'E4_2': '14239.69'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '6785.00', 'E1_2': '12186.00', 'E2_0': None, 'E2_1': '6034.00', 'E2_2': '10883.00', 'E3_0': None, 'E3_1': '5997.00', 'E3_2': '9610.00', 'E4_0': None, 'E4_1': '5599.00', 'E4_2': '11138.00'};{};68232.0;0;{};96412.95;0;36;3140;1518;0.0;100.0;1.0
1;0;0;1;15;45;10;30;10;10;1.54;0;20;16.67;4.17;[];32.82341133533704;78.86732503220266;14.342851009016746;117602.38546042748;38119.70229520858;0.0;21.97222222222222;31.69472222222223;45.138888888888886;0.0;0.0;21.97222222222222;31.69472222222223;45.138888888888886;21.27675159235669;30.846286624203803;44.50605095541401;0.0;36.91311594202899;149.94400527009222;{'-E1_0': None, '-E1_1': '406.14', '-E1_2': '459.49', '-E2_0': None, '-E2_1': '235.42', '-E2_2': '615.73', '-E3_0': None, '-E3_1': '378.65', '-E3_2': '450.42', '-E4_0': None, '-E4_1': '246.21', '-E4_2': '528.11', 'E1_0': None, 'E1_1': '11177.66', 'E1_2': '11577.07', 'E2_0': None, 'E2_1': '10361.52', 'E2_2': '12049.98', 'E3_0': None, 'E3_1': '10485.92', 'E3_2': '11921.97', 'E4_0': None, 'E4_1': '10633.17', 'E4_2': '13230.30'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '8092.00', 'E1_2': '8328.00', 'E2_0': None, 'E2_1': '7257.00', 'E2_2': '9248.00', 'E3_0': None, 'E3_1': '7567.00', 'E3_2': '8808.00', 'E4_0': None, 'E4_1': '7360.00', 'E4_2': '9958.00'};{};66618.0;0;{};94757.76;0;36;3140;1518;0.0;100.0;1.0
1;0;0;2;15;45;10;30;10;10;1.54;0;20;16.67;4.17;[];32.67401889222844;78.71983683984543;14.357664233576642;117633.85916643258;38130.026389433384;0.0;20.77777777777778;30.353333333333335;43.75;0.0;0.0;20.77777777777778;30.353333333333335;43.75;21.298726114649682;30.8874108280255;44.55;0.0;36.36963768115942;149.40052700922266;{'-E1_0': None, '-E1_1': '412.40', '-E1_2': '455.44', '-E2_0': None, '-E2_1': '221.74', '-E2_2': '617.10', '-E3_0': None, '-E3_1': '374.07', '-E3_2': '451.18', '-E4_0': None, '-E4_1': '249.50', '-E4_2': '533.56', 'E1_0': None, 'E1_1': '11537.68', 'E1_2': '11566.87', 'E2_0': None, 'E2_1': '10716.77', 'E2_2': '11933.25', 'E3_0': None, 'E3_1': '10406.65', 'E3_2': '11493.81', 'E4_0': None, 'E4_1': '10895.61', 'E4_2': '12958.69'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '8465.00', 'E1_2': '8331.00', 'E2_0': None, 'E2_1': '7564.00', 'E2_2': '9140.00', 'E3_0': None, 'E3_1': '7513.00', 'E3_2': '8431.00', 'E4_0': None, 'E4_1': '7572.00', 'E4_2': '9645.00'};{};66661.0;0;{};94824.32;0;36;3140;1518;0.0;100.0;1.0
1;0;0;3;15;45;10;30;10;10;1.54;0;20;16.67;4.17;[];32.61134177758693;78.6507084585659;14.309145556032632;117499.19163141704;38086.32782436182;0.0;20.38888888888889;30.091111111111104;43.5;0.0;0.0;20.38888888888889;30.091111111111104;43.5;21.22675159235669;30.80749044585984;44.460509554140124;0.0;36.34262845849803;149.37351778656125;{'-E1_0': None, '-E1_1': '408.83', '-E1_2': '454.90', '-E2_0': None, '-E2_1': '225.41', '-E2_2': '611.60', '-E3_0': None, '-E3_1': '364.23', '-E3_2': '455.65', '-E4_0': None, '-E4_1': '252.09', '-E4_2': '530.64', 'E1_0': None, 'E1_1': '11436.18', 'E1_2': '11528.76', 'E2_0': None, 'E2_1': '10694.81', 'E2_2': '12061.48', 'E3_0': None, 'E3_1': '10399.19', 'E3_2': '11444.12', 'E4_0': None, 'E4_1': '10933.68', 'E4_2': '12828.88'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '8343.00', 'E1_2': '8349.00', 'E2_0': None, 'E2_1': '7545.00', 'E2_2': '9198.00', 'E3_0': None, 'E3_1': '7513.00', 'E3_2': '8371.00', 'E4_0': None, 'E4_1': '7630.00', 'E4_2': '9523.00'};{};66472.0;0;{};94630.45;0;36;3140;1518;0.0;100.0;1.0
